OID,Id,ORIG_FID,nbdsf1,nbdsf2,nbdsf3,nbdsf4,nbdsf5,nbdsf6,nbdsf7,nbdsf8,nbdsf9,nbdsf10,nbdsf11,nbdsf12
4837,44119,7960,58.20327377,77.50661469,97.67328644,112.1699524,123.0732651,143.3466492,151.1332855,139.1632996,112.4099655,82.31994629,60.82662201,51.86327744
4838,44120,7961,58.20327377,77.50661469,97.67328644,112.1699524,123.0732651,143.3466492,151.1332855,139.1632996,112.4099655,82.31994629,60.82662201,51.86327744
4839,44121,7962,57.9366188,76.80995941,97.42328644,113.189949,125.7099762,146.8466034,153.0432892,141.6199493,115.0532761,83.556633,60.95661926,51.89661789
4840,44122,7963,58.81661606,76.88329315,97.98660278,115.3666229,129.3299561,151.5399475,155.0532837,144.3366241,118.0366058,84.41661072,61.83328629,53.02994919
4841,44123,7964,58.81661606,76.88329315,97.98660278,115.3666229,129.3299561,151.5399475,155.0532837,144.3366241,118.0366058,84.41661072,61.83328629,53.02994919
4842,44124,7965,61.2966156,78.80327606,99.34662628,117.3432846,132.1366119,154.0566254,155.4132996,145.0932922,119.2232819,85.87661743,63.2566185,54.2732811
4843,44134,7966,60.16662979,77.70328522,103.983284,118.6132965,136.5199585,153.5066376,146.3265839,134.7166138,117.6732712,88.85328674,66.82994843,55.04994965
4844,44135,7967,60.16662979,77.70328522,103.983284,118.6132965,136.5199585,153.5066376,146.3265839,134.7166138,117.6732712,88.85328674,66.82994843,55.04994965
4845,44136,7968,65.0832901,83.04994965,108.6099548,123.2866364,143.8399506,166.8366241,159.5966034,146.8466187,128.5299683,91.51328278,69.41327667,59.0832901
4846,44137,7969,68.6266098,86.6832962,111.013298,124.7366028,146.5332794,173.5466461,166.0899506,151.7566376,133.3299866,92.4299469,70.99662018,61.54662323
4847,44138,7970,68.6266098,86.6832962,111.013298,124.7366028,146.5332794,173.5466461,166.0899506,151.7566376,133.3299866,92.4299469,70.99662018,61.54662323
4848,44139,7971,70.75661469,88.69327545,111.1832962,122.9666214,144.623291,173.6666107,165.8166351,149.4299469,132.0299683,91.6166153,71.54328918,62.40995026
4849,44140,7972,70.75661469,88.69327545,111.1832962,122.9666214,144.623291,173.6666107,165.8166351,149.4299469,132.0299683,91.6166153,71.54328918,62.40995026
4850,44141,7973,69.22328186,86.20328522,108.2066345,120.44664,141.986618,173.486618,167.259964,150.6132813,130.9332733,91.51329041,71.20995331,61.53995132
4851,44142,7974,69.22328186,86.20328522,108.2066345,120.44664,141.986618,173.486618,167.259964,150.6132813,130.9332733,91.51329041,71.20995331,61.53995132
4852,44143,7975,68.50328827,84.81661987,105.326622,118.1766281,140.3466034,174.0566254,169.1699371,153.2666321,131.5832825,92.24328613,70.72661591,61.01661301
4853,44144,7976,68.50328827,84.81661987,105.326622,118.1766281,140.3466034,174.0566254,169.1699371,153.2666321,131.5832825,92.24328613,70.72661591,61.01661301
4854,44145,7977,68.54993439,84.50996399,102.5399628,116.1299591,139.6333008,175.3666077,171.5432739,157.4032745,133.936615,93.79329681,70.14329529,60.83661652
4855,44146,7978,68.54993439,84.50996399,102.5399628,116.1299591,139.6333008,175.3666077,171.5432739,157.4032745,133.936615,93.79329681,70.14329529,60.83661652
4856,44147,7979,66.98661804,83.54328918,100.3166275,115.3999558,142.3232727,176.4066467,171.0499725,157.4966125,136.47995,97.35995483,70.57996368,60.47662354
4857,44148,7980,66.98661804,83.54328918,100.3166275,115.3999558,142.3232727,176.4066467,171.0499725,157.4966125,136.47995,97.35995483,70.57996368,60.47662354
4858,44149,7981,67.00661469,83.529953,99.03663635,113.9899445,144.2466125,176.6799469,169.8866425,157.0132904,138.7866211,100.0966263,70.67329407,60.87994766
4859,44150,7982,67.00661469,83.529953,99.03663635,113.9899445,144.2466125,176.6799469,169.8866425,157.0132904,138.7866211,100.0966263,70.67329407,60.87994766
4860,44151,7983,68.63328552,84.46327972,98.65995026,111.8732834,145.3799438,176.1966095,168.059967,155.92659,140.8532867,101.9932785,70.41329193,62.01995468
4861,44152,7984,72.34661102,88.27328491,104.0232773,116.0899735,144.3366394,172.5599518,164.5866241,155.1699677,142.0299683,103.6099625,72.42662048,64.68995667
4862,44153,7985,72.34661102,88.27328491,104.0232773,116.0899735,144.3366394,172.5599518,164.5866241,155.1699677,142.0299683,103.6099625,72.42662048,64.68995667
4863,44154,7986,73.2432785,89.0466156,106.6232758,119.2032928,144.2999573,170.1066284,164.486618,155.6099548,143.2133026,105.1366043,74.39662933,65.56661987
4864,44155,7987,73.2432785,89.0466156,106.6232758,119.2032928,144.2999573,170.1066284,164.486618,155.6099548,143.2133026,105.1366043,74.39662933,65.56661987
4865,44156,7988,71.29328918,86.84662628,106.4299469,121.2232895,145.3266296,168.8532867,167.749939,157.2166138,144.3966217,106.5832825,76.30661774,64.6366272
4866,44157,7989,71.29328918,86.84662628,106.4299469,121.2232895,145.3266296,168.8532867,167.749939,157.2166138,144.3966217,106.5832825,76.30661774,64.6366272
4867,44158,7990,71.67662048,86.9732666,105.5599442,121.6532822,146.9632874,171.7232971,171.0066223,161.5732727,147.7832947,109.8332825,77.72663116,65.2166214
4868,44159,7991,71.67662048,86.9732666,105.5599442,121.6532822,146.9632874,171.7232971,171.0066223,161.5732727,147.7832947,109.8332825,77.72663116,65.2166214
4869,44160,7992,70.31661987,85.83995819,104.733284,123.97995,150.4165955,174.1865997,172.5766296,163.7832794,149.7566071,112.4332733,78.75662231,64.47994995
4870,44161,7993,70.31661987,85.83995819,104.733284,123.97995,150.4165955,174.1865997,172.5766296,163.7832794,149.7566071,112.4332733,78.75662231,64.47994995
4871,44162,7994,67.18995667,83.42661285,103.9699478,128.2033081,155.6799469,176.2066193,172.4399719,163.8632813,150.3566284,114.389946,79.38661194,62.42995453
4872,44163,7995,67.18995667,83.42661285,103.9699478,128.2033081,155.6799469,176.2066193,172.4399719,163.8632813,150.3566284,114.389946,79.38661194,62.42995453
4873,44164,7996,66.75662231,82.69661713,102.556633,129.3399506,159.0233002,177.1266327,167.5766449,158.3499908,150.6599579,117.4432831,80.35328674,62.00994492
4874,44165,7997,66.75662231,82.69661713,102.556633,129.3399506,159.0233002,177.1266327,167.5766449,158.3499908,150.6599579,117.4432831,80.35328674,62.00994492
4875,44166,7998,69.45995331,85.46662903,104.0865936,130.5166168,159.309967,170.3399506,151.843277,144.6066132,146.7165985,119.3199463,82.59328461,64.1999588
4876,44167,7999,75.26995087,91.65328979,108.5299454,131.7932739,156.5599518,155.8566284,125.2699432,122.6299667,138.5232849,120.0299454,86.11328888,69.04328156
4877,44168,8000,75.26995087,91.65328979,108.5299454,131.7932739,156.5599518,155.8566284,125.2699432,122.6299667,138.5232849,120.0299454,86.11328888,69.04328156
4878,44169,8001,71.63994598,87.5032959,103.0299454,123.1432877,146.749939,139.2932892,112.7366257,109.0666275,122.4766159,108.2032776,83.19327545,67.02328491
4879,44170,8002,71.63994598,87.5032959,103.0299454,123.1432877,146.749939,139.2932892,112.7366257,109.0666275,122.4766159,108.2032776,83.19327545,67.02328491
4880,44171,8003,68.62995148,83.57328796,98.1166153,118.1266251,141.9399567,134.7266083,111.6332932,103.2832947,113.1533051,100.869957,80.3666153,65.29995728
4881,44172,8004,68.62995148,83.57328796,98.1166153,118.1266251,141.9399567,134.7266083,111.6332932,103.2832947,113.1533051,100.869957,80.3666153,65.29995728
4882,44173,8005,66.15995789,79.89994812,93.79329681,116.7499695,142.0899353,142.1766205,121.9766006,105.2632904,110.5166245,98.05329132,77.58327484,63.89662552
4883,44174,8006,66.15995789,79.89994812,93.79329681,116.7499695,142.0899353,142.1766205,121.9766006,105.2632904,110.5166245,98.05329132,77.58327484,63.89662552
4884,44175,8007,65.36328888,79.6166153,96.15662384,120.4799423,144.1266174,146.2366333,118.916626,101.7666168,108.803299,100.9599533,78.59994507,63.38329315
4885,44176,8008,65.36328888,79.6166153,96.15662384,120.4799423,144.1266174,146.2366333,118.916626,101.7666168,108.803299,100.9599533,78.59994507,63.38329315
4886,44177,8009,66.70994568,81.47663116,100.1166077,125.4566269,148.0166016,146.3532867,113.2399521,97.23995209,104.2932968,104.9099579,81.39997101,64.67662048
4887,44178,8010,66.70994568,81.47663116,100.1166077,125.4566269,148.0166016,146.3532867,113.2399521,97.23995209,104.2932968,104.9099579,81.39997101,64.67662048
4888,44179,8011,70.22663116,85.49995422,105.6966095,131.6566162,153.7666016,142.5332947,104.983284,91.75660706,96.95996094,109.9066238,85.95327759,67.71327972
4889,44180,8012,70.22663116,85.49995422,105.6966095,131.6566162,153.7666016,142.5332947,104.983284,91.75660706,96.95996094,109.9066238,85.95327759,67.71327972
4890,44181,8013,74.25661469,90.05661774,109.5832825,131.2432861,147.489975,133.1766357,104.8866196,92.85662079,92.93328094,112.4599533,90.77661133,71.66329193
4891,44182,8014,76.73661804,92.87661743,113.3999481,130.1699677,141.3466187,126.9566193,104.2232819,93.06994629,91.92329407,112.0066071,93.39662933,74.11995697
4892,44183,8015,76.73661804,92.87661743,113.3999481,130.1699677,141.3466187,126.9566193,104.2232819,93.06994629,91.92329407,112.0066071,93.39662933,74.11995697
4893,44184,8016,77.64995575,93.95995331,117.1366119,128.4399719,135.3299561,123.8466263,102.9199524,92.43994141,93.91329956,108.576622,93.81328583,75.04995728
4894,44185,8017,77.64995575,93.95995331,117.1366119,128.4399719,135.3299561,123.8466263,102.9199524,92.43994141,93.91329956,108.576622,93.81328583,75.04995728
4895,44186,8018,73.96327972,88.97663116,111.2299652,125.843277,135.2299347,123.3899612,104.6866226,95.86995697,96.29662323,103.2932892,86.87328339,71.24328613
4896,44187,8019,73.96327972,88.97663116,111.2299652,125.843277,135.2299347,123.3899612,104.6866226,95.86995697,96.29662323,103.2932892,86.87328339,71.24328613
4897,44188,8020,72.14661407,86.17996216,106.5799484,122.4799576,133.2199554,121.6932907,105.1032715,97.10329437,95.53662109,98.50662231,82.29328918,69.18662262
4898,44189,8021,72.14661407,86.17996216,106.5799484,122.4799576,133.2199554,121.6932907,105.1032715,97.10329437,95.53662109,98.50662231,82.29328918,69.18662262
4899,44190,8022,72.20327759,85.5666275,103.1932831,118.2799606,129.3199463,118.7666016,104.1166306,96.13661957,91.65328979,94.20662689,80.07661438,68.94662476
4900,44191,8023,72.20327759,85.5666275,103.1932831,118.2799606,129.3199463,118.7666016,104.1166306,96.13661957,91.65328979,94.20662689,80.07661438,68.94662476
4901,44192,8024,87.89994812,103.1032867,118.1132889,129.1532745,129.0566101,114.4766312,102.4432831,95.96660614,89.67661285,96.3166275,91.33661652,83.36329651
4902,44193,8025,87.89994812,103.1032867,118.1132889,129.1532745,129.0566101,114.4766312,102.4432831,95.96660614,89.67661285,96.3166275,91.33661652,83.36329651
4903,44194,8026,93.74995422,108.7399597,121.9599457,129.573288,125.1266174,109.3132782,100.6666183,95.95995331,87.45662689,92.63994598,94.69664764,89.11995697
4904,44195,8027,93.74995422,108.7399597,121.9599457,129.573288,125.1266174,109.3132782,100.6666183,95.95995331,87.45662689,92.63994598,94.69664764,89.11995697
4905,44196,8028,89.78328705,102.4866104,114.7132874,119.5732803,117.5232925,103.2699432,98.75328827,96.10996246,84.99663544,83.22660828,90.14994812,86.24996948
4906,44197,8029,87.43327332,100.3032761,115.6532745,123.0466232,123.3032913,110.939949,101.2466049,98.32328796,93.76661682,89.42995453,88.43327332,83.62329102
4907,44198,8030,87.43327332,100.3032761,115.6532745,123.0466232,123.3032913,110.939949,101.2466049,98.32328796,93.76661682,89.42995453,88.43327332,83.62329102
4908,44199,8031,88.13330078,101.3032913,117.5699539,125.2966156,122.8932877,109.2166061,98.46662903,94.56328583,93.69329071,91.77661896,87.90995789,83.36994934
4909,44200,8032,88.13330078,101.3032913,117.5699539,125.2966156,122.8932877,109.2166061,98.46662903,94.56328583,93.69329071,91.77661896,87.90995789,83.36994934
4910,44201,8033,91.9332962,105.4932938,120.4666214,126.2832718,116.2932816,98.11660004,90.42996216,84.8866272,84.79994965,90.23661804,88.62328339,85.483284
4911,44202,8034,91.9332962,105.4932938,120.4666214,126.2832718,116.2932816,98.11660004,90.42996216,84.8866272,84.79994965,90.23661804,88.62328339,85.483284
4912,44203,8035,70.43995667,80.37327576,94.67329407,102.1733017,96.82328796,87.17328644,83.72328949,80.51660919,72.14328766,67.35662079,68.10662842,66.58662415
4913,44204,8036,70.43995667,80.37327576,94.67329407,102.1733017,96.82328796,87.17328644,83.72328949,80.51660919,72.14328766,67.35662079,68.10662842,66.58662415
4914,44205,8037,57.04328156,64.1466217,78.07662201,87.71662903,87.40329742,84.80661774,82.08663177,80.76661682,68.91995239,56.31328964,56.62995529,54.61661911
4915,44206,8038,57.04328156,64.1466217,78.07662201,87.71662903,87.40329742,84.80661774,82.08663177,80.76661682,68.91995239,56.31328964,56.62995529,54.61661911
4916,44207,8039,51.73994827,56.84662247,70.68662262,82.93331146,87.98994446,91.05327606,85.53662109,85.63661957,75.17662048,57.10662079,54.18662262,49.56661606
4917,44208,8040,51.73994827,56.84662247,70.68662262,82.93331146,87.98994446,91.05327606,85.53662109,85.63661957,75.17662048,57.10662079,54.18662262,49.56661606
4918,44209,8041,56.01328659,61.75329208,74.32994843,86.03661346,89.49662018,87.10995483,76.71995544,78.27661896,74.42329407,63.23661804,59.76660919,55.17327881
4919,44210,8042,56.01328659,61.75329208,74.32994843,86.03661346,89.49662018,87.10995483,76.71995544,78.27661896,74.42329407,63.23661804,59.76660919,55.17327881
4920,44211,8043,58.04995346,64.67328644,76.35995483,87.54328918,88.91660309,82.87327576,69.56661987,72.09661102,73.89994812,68.20994568,63.10996246,58.44661713
4921,44212,8044,57.8966217,65.55995178,76.75328827,87.40995026,86.2432785,78.3499527,64.07994843,67.1632843,73.60995483,71.99661255,64.30995178,59.34996414
4922,44213,8045,57.8966217,65.55995178,76.75328827,87.40995026,86.2432785,78.3499527,64.07994843,67.1632843,73.60995483,71.99661255,64.30995178,59.34996414
4923,44214,8046,60.4666214,68.22994995,77.85661316,86.51994324,85.87328339,76.63994598,63.18662262,66.70995331,76.50995636,74.02661133,66.36662292,60.9666214
4924,44215,8047,60.4666214,68.22994995,77.85661316,86.51994324,85.87328339,76.63994598,63.18662262,66.70995331,76.50995636,74.02661133,66.36662292,60.9666214
4925,44216,8048,62.61328888,70.95996094,79.34660339,86.49662018,84.98661041,73.13996124,60.85995865,65.69328308,76.91661835,75.12995911,67.62328339,62.55329514
4926,44217,8049,62.61328888,70.95996094,79.34660339,86.49662018,84.98661041,73.13996124,60.85995865,65.69328308,76.91661835,75.12995911,67.62328339,62.55329514
4927,44218,8050,64.28996277,73.78328705,81.22994232,87.33662415,83.61328125,67.8499527,57.09662628,64.15328217,74.85327148,75.29994965,68.06328583,64.10660553
4928,44219,8051,64.28996277,73.78328705,81.22994232,87.33662415,83.61328125,67.8499527,57.09662628,64.15328217,74.85327148,75.29994965,68.06328583,64.10660553
4929,44220,8052,63.92995834,74.89995575,82.65995026,89.05661774,86.22994232,72.6999588,71.11328888,74.59662628,78.32995605,77.58328247,67.35660553,63.31328964
4930,44221,8053,63.92995834,74.89995575,82.65995026,89.05661774,86.22994232,72.6999588,71.11328888,74.59662628,78.32995605,77.58328247,67.35660553,63.31328964
4931,44228,8054,45.04996109,51.81994629,58.46660614,63.52328873,62.4366188,52.04328537,68.56328583,74.306633,65.35328674,56.4099617,47.07995224,44.13661575
4932,44229,8055,49.30328751,57.17662048,59.9666214,61.32994843,60.48662567,52.97328949,67.62995148,71.70328522,64.88994598,57.66996002,48.24328613,46.88661957
4933,44230,8056,49.30328751,57.17662048,59.9666214,61.32994843,60.48662567,52.97328949,67.62995148,71.70328522,64.88994598,57.66996002,48.24328613,46.88661957
4934,44231,8057,52.66328049,60.09661865,62.25995636,62.19328308,59.8332901,51.44661713,67.40328217,71.34661102,63.74660873,58.18995285,49.33662415,48.85662079
4935,44232,8058,52.66328049,60.09661865,62.25995636,62.19328308,59.8332901,51.44661713,67.40328217,71.34661102,63.74660873,58.18995285,49.33662415,48.85662079
4936,44233,8059,54.67995071,61.47995377,63.57661438,62.38662338,58.68662262,50.15328217,66.88995361,72.08662415,63.24328613,58.7699585,50.23994446,50.25328445
4937,44239,8060,54.21327972,62.12328339,64.21995544,62.27328873,55.97328949,47.5999527,66.20327759,75.08994293,64.17996216,57.41995621,49.70661926,49.34662628
4938,44339,8061,42.69661331,50.86329269,68.92995453,82.8132782,81.76996613,84.20661926,82.44661713,78.97661591,72.64994812,61.38661575,46.22662354,37.25661469
4939,44340,8062,47.21995163,57.2032814,78.73661041,96.42328644,98.40995789,106.4466171,107.439949,101.1332932,86.77328491,70.88328552,52.34328461,41.93328094
4940,44341,8063,47.21995163,57.2032814,78.73661041,96.42328644,98.40995789,106.4466171,107.439949,101.1332932,86.77328491,70.88328552,52.34328461,41.93328094
4941,44342,8064,51.12662125,62.72328186,88.78994751,109.6532974,116.3466263,128.7299652,129.0832825,118.233284,98.71662903,79.28662872,57.36328888,46.02328873
4942,44343,8065,51.12662125,62.72328186,88.78994751,109.6532974,116.3466263,128.7299652,129.0832825,118.233284,98.71662903,79.28662872,57.36328888,46.02328873
4943,44344,8066,57.45994949,70.3599472,98.76329803,123.3232727,132.2299347,145.4566345,137.5966339,123.4132843,108.959938,88.33996582,64.23995209,52.68994904
4944,44345,8067,57.45994949,70.3599472,98.76329803,123.3232727,132.2299347,145.4566345,137.5966339,123.4132843,108.959938,88.33996582,64.23995209,52.68994904
4945,44346,8068,60.61328506,74.10327911,103.4232712,129.2666168,139.1632843,151.4899445,135.986618,120.4332962,110.9532776,90.91661835,67.45329285,55.84662628
4946,44347,8069,60.59662247,73.983284,102.7466049,127.4699554,137.1399536,146.873291,124.2732773,109.3199387,104.7099457,87.03994751,66.96662903,55.50328827
