OID,Id,ORIG_FID,nddsf1,nddsf2,nddsf3,nddsf4,nddsf5,nddsf6,nddsf7,nddsf8,nddsf9,nddsf10,nddsf11,nddsf12
5918,46315,9041,13.83995152,17.00328636,22.82328606,27.70995522,24.42995262,11.78995323,7.383286953,5.843286037,9.103285789,14.3199501,12.88995266,11.87328625
5919,46316,9042,12.89995098,15.236619,22.47661781,27.5599556,25.85328484,13.52328873,9.203286171,6.549952507,9.776619911,14.21995258,12.44661999,11.01995373
5920,46317,9043,12.89995098,15.236619,22.47661781,27.5599556,25.85328484,13.52328873,9.203286171,6.549952507,9.776619911,14.21995258,12.44661999,11.01995373
5921,46318,9044,13.35328674,16.21328735,23.30662155,28.05328941,24.12328529,11.37328625,6.989953518,5.166619301,8.596619606,13.15328598,12.32995319,11.39995289
5922,46319,9045,13.35328674,16.21328735,23.30662155,28.05328941,24.12328529,11.37328625,6.989953518,5.166619301,8.596619606,13.15328598,12.32995319,11.39995289
5923,46320,9046,14.279953,17.34662056,24.69661903,28.94995499,23.34328651,9.856619835,5.199953556,3.876619577,7.509953022,12.3932848,12.4166193,11.73328686
5924,46321,9047,14.279953,17.34662056,24.69661903,28.94995499,23.34328651,9.856619835,5.199953556,3.876619577,7.509953022,12.3932848,12.4166193,11.73328686
5925,46322,9048,15.67661953,18.67661858,26.60661888,30.21661758,23.53994942,8.956620216,3.776619196,2.72661972,6.533287048,11.86328506,12.70328712,11.98661804
5926,46323,9049,15.67661953,18.67661858,26.60661888,30.21661758,23.53994942,8.956620216,3.776619196,2.72661972,6.533287048,11.86328506,12.70328712,11.98661804
5927,46324,9050,15.19995117,18.58662033,25.58662033,28.33995438,22.26328278,8.643286705,3.763286114,2.593286037,6.276619434,11.13328743,12.27328682,12.11328602
5928,46325,9051,15.19995117,18.58662033,25.58662033,28.33995438,22.26328278,8.643286705,3.763286114,2.593286037,6.276619434,11.13328743,12.27328682,12.11328602
5929,46326,9052,16.67995262,20.69661903,27.37661934,28.80662155,22.36662102,8.936619759,3.996619463,2.779952765,6.39661932,11.72328472,13.02328491,13.39995193
5930,46327,9053,20.10662079,24.99328423,31.97328758,31.60328293,23.83995438,9.783286095,4.443285942,3.249953032,6.933287144,13.69662094,14.97661781,15.83662033
5931,46328,9054,20.10662079,24.99328423,31.97328758,31.60328293,23.83995438,9.783286095,4.443285942,3.249953032,6.933287144,13.69662094,14.97661781,15.83662033
5932,46329,9055,31.79328156,41.30995178,51.23662186,49.81662369,39.16995621,17.47994995,9.756619453,7.529953957,12.68328667,24.49995232,25.87661934,26.27328491
5933,46330,9056,31.79328156,41.30995178,51.23662186,49.81662369,39.16995621,17.47994995,9.756619453,7.529953957,12.68328667,24.49995232,25.87661934,26.27328491
5934,46331,9057,27.99995232,38.08327866,50.39995575,53.45661545,46.15995026,23.75662041,16.19661903,13.84661961,16.30328751,27.18995094,26.43328285,24.87662125
5935,46332,9058,27.99995232,38.08327866,50.39995575,53.45661545,46.15995026,23.75662041,16.19661903,13.84661961,16.30328751,27.18995094,26.43328285,24.87662125
5936,46333,9059,8.736618996,15.31662178,29.43994904,42.5599556,44.7699585,28.68328857,23.773283,22.15662003,17.77661896,21.70995522,16.59995079,11.55328369
5937,46334,9060,8.736618996,15.31662178,29.43994904,42.5599556,44.7699585,28.68328857,23.773283,22.15662003,17.77661896,21.70995522,16.59995079,11.55328369
5938,46335,9061,17.22994995,28.06328392,41.483284,46.74328232,43.39995956,28.84662056,21.41328239,20.60661888,17.17995262,22.15328598,19.40662003,18.06328774
5939,46336,9062,17.22994995,28.06328392,41.483284,46.74328232,43.39995956,28.84662056,21.41328239,20.60661888,17.17995262,22.15328598,19.40662003,18.06328774
5940,46337,9063,23.3266201,35.92328262,46.32328415,46.36328888,40.49995041,28.47328758,18.69995308,17.49661827,15.74328613,20.76995277,20.12995338,21.10995102
5941,46338,9064,23.3266201,35.92328262,46.32328415,46.36328888,40.49995041,28.47328758,18.69995308,17.49661827,15.74328613,20.76995277,20.12995338,21.10995102
5942,46339,9065,27.02994919,38.90329361,44.00661469,41.39661407,36.03662109,27.53328514,15.64328575,12.78662014,13.52995205,17.57662201,18.74662018,20.66662025
5943,46340,9066,27.02994919,38.90329361,44.00661469,41.39661407,36.03662109,27.53328514,15.64328575,12.78662014,13.52995205,17.57662201,18.74662018,20.66662025
5944,46341,9067,24.08661842,34.42995071,41.55328369,40.39994812,36.44328308,25.72662163,12.79328728,9.659953117,10.79995251,14.94995403,16.74995613,19.05328369
5945,46342,9068,23.18995285,31.90662384,38.44662094,38.73994827,35.03661728,23.62328148,11.18328667,8.059952736,9.509953499,13.90328693,16.05328751,18.65661621
5946,46343,9069,23.18995285,31.90662384,38.44662094,38.73994827,35.03661728,23.62328148,11.18328667,8.059952736,9.509953499,13.90328693,16.05328751,18.65661621
5947,46344,9070,24.3099556,31.34328842,34.71995163,36.38328934,31.85994911,21.14661789,10.8032856,7.979953289,9.636620522,14.37995243,16.63661957,19.49995613
5948,46345,9071,24.3099556,31.34328842,34.71995163,36.38328934,31.85994911,21.14661789,10.8032856,7.979953289,9.636620522,14.37995243,16.63661957,19.49995613
5949,46346,9072,30.85995293,39.14661789,42.98328018,44.35995102,38.44328308,28.12328339,15.82995319,12.06661797,12.70995045,18.13995361,21.3732872,24.79329109
5950,46347,9073,30.85995293,39.14661789,42.98328018,44.35995102,38.44328308,28.12328339,15.82995319,12.06661797,12.70995045,18.13995361,21.3732872,24.79329109
5951,46348,9074,29.24995232,37.25328827,42.53328323,45.70661926,40.40661621,31.32328224,19.89662361,14.99661827,14.40662003,18.2332859,21.5066185,24.69661713
5952,46349,9075,29.24995232,37.25328827,42.53328323,45.70661926,40.40661621,31.32328224,19.89662361,14.99661827,14.40662003,18.2332859,21.5066185,24.69661713
5953,46350,9076,19.52328491,25.69995308,33.33328629,40.46995163,37.74995041,30.77328682,22.97995186,16.74662018,14.75328445,14.65995216,17.04328728,19.24995232
5954,46351,9077,19.52328491,25.69995308,33.33328629,40.46995163,37.74995041,30.77328682,22.97995186,16.74662018,14.75328445,14.65995216,17.04328728,19.24995232
5955,46352,9078,20.19661903,26.21328735,34.25994873,41.9132843,41.0066185,32.46661758,24.5299511,17.74995041,15.4632864,15.14995193,18.08995247,20.06328774
5956,46353,9079,20.19661903,26.21328735,34.25994873,41.9132843,41.0066185,32.46661758,24.5299511,17.74995041,15.4632864,15.14995193,18.08995247,20.06328774
5957,46354,9080,18.27328873,23.4366188,32.50995255,40.87328339,43.70995331,39.05994797,30.65328789,22.74995232,19.23661613,15.71995258,17.55994987,18.4832859
5958,46355,9081,18.27328873,23.4366188,32.50995255,40.87328339,43.70995331,39.05994797,30.65328789,22.74995232,19.23661613,15.71995258,17.55994987,18.4832859
5959,46356,9082,13.79661942,17.35662079,28.08995247,37.34328461,45.82661819,50.57995224,41.32995605,31.75328827,26.05994987,16.36328506,15.42661762,14.47661781
5960,46357,9083,7.896619797,10.09328651,18.64661789,27.08995247,36.19329071,42.46328354,36.89661407,28.12661552,23.01328468,12.52328491,9.306619644,8.333287239
5961,46358,9084,7.896619797,10.09328651,18.64661789,27.08995247,36.19329071,42.46328354,36.89661407,28.12661552,23.01328468,12.52328491,9.306619644,8.333287239
5962,46359,9085,5.976621151,7.653286457,15.32661915,22.50328636,30.32995224,36.29662323,31.77995491,24.49661827,20.29995155,10.88661861,6.733286381,5.936619759
5963,46360,9086,5.976621151,7.653286457,15.32661915,22.50328636,30.32995224,36.29662323,31.77995491,24.49661827,20.29995155,10.88661861,6.733286381,5.936619759
5964,46361,9087,8.049954414,10.01328659,18.16328621,23.6232872,28.24661827,32.08995438,25.95328331,20.8732872,17.97995377,11.47995281,7.673285961,7.273286819
5965,46362,9088,8.049954414,10.01328659,18.16328621,23.6232872,28.24661827,32.08995438,25.95328331,20.8732872,17.97995377,11.47995281,7.673285961,7.273286819
5966,46363,9089,9.699952126,12.15995121,19.5532856,24.68995094,28.99328613,32.58995056,25.31328392,20.1866188,17.67995644,11.81662083,7.909953117,7.953287125
5967,46364,9090,9.699952126,12.15995121,19.5532856,24.68995094,28.99328613,32.58995056,25.31328392,20.1866188,17.67995644,11.81662083,7.909953117,7.953287125
5968,46365,9091,10.4199543,13.76662064,20.78995514,26.02662277,30.27661705,34.30995178,26.04328346,20.73661995,18.66662216,12.529953,8.136619568,8.209952354
5969,46366,9092,10.4199543,13.76662064,20.78995514,26.02662277,30.27661705,34.30995178,26.04328346,20.73661995,18.66662216,12.529953,8.136619568,8.209952354
5970,46367,9093,10.24328613,14.86662006,21.86995316,27.62994766,32.07661819,37.19328308,28.18328476,22.50995064,20.94995308,13.65328693,8.353287697,8.023286819
5971,46368,9094,10.24328613,14.86662006,21.86995316,27.62994766,32.07661819,37.19328308,28.18328476,22.50995064,20.94995308,13.65328693,8.353287697,8.023286819
5972,46369,9095,10.10661983,15.38328743,21.99328423,27.03328896,32.07662201,37.28328323,29.32329178,24.50328445,22.40995407,14.99995232,8.989953041,7.879952431
5973,46370,9096,10.10661983,15.38328743,21.99328423,27.03328896,32.07662201,37.28328323,29.32329178,24.50328445,22.40995407,14.99995232,8.989953041,7.879952431
5974,46371,9097,9.339952469,14.42328739,21.1866188,25.63995171,31.52662086,36.3732872,29.55662155,25.29328537,22.64661789,15.06661797,8.776620865,7.136619091
5975,46372,9098,7.946619987,11.99328709,19.45328522,23.46328545,30.41328621,34.44995499,28.90328217,24.94995499,21.63661957,13.80995178,7.693287373,5.803287029
5976,46373,9099,7.946619987,11.99328709,19.45328522,23.46328545,30.41328621,34.44995499,28.90328217,24.94995499,21.63661957,13.80995178,7.693287373,5.803287029
5977,46374,9100,8.536619186,12.76995182,20.6166172,24.66661835,31.19995308,34.66994858,28.48662186,24.34662056,20.54662323,13.07328701,7.606620312,6.216619968
5978,46375,9101,8.536619186,12.76995182,20.6166172,24.66661835,31.19995308,34.66994858,28.48662186,24.34662056,20.54662323,13.07328701,7.606620312,6.216619968
5979,46376,9102,8.863286018,13.24995041,21.22995377,25.42661858,32.12661743,35.43328476,28.92995453,24.47662163,19.8666172,12.71661854,7.64661932,6.576619625
5980,46377,9103,8.863286018,13.24995041,21.22995377,25.42661858,32.12661743,35.43328476,28.92995453,24.47662163,19.8666172,12.71661854,7.64661932,6.576619625
5981,46378,9104,8.893285751,13.46328735,21.3199501,25.78328323,33.2166214,36.75661469,30.23995018,25.28661728,19.55994987,12.77328491,7.77995348,6.903286934
5982,46380,9105,10.70995235,13.87661648,19.24328423,23.33661842,29.01328468,34.11328506,30.07995224,25.21328354,18.78661919,12.52328491,9.256620407,8.883285522
5983,46381,9106,10.70995235,13.87661648,19.24328423,23.33661842,29.01328468,34.11328506,30.07995224,25.21328354,18.78661919,12.52328491,9.256620407,8.883285522
5984,46384,9107,14.29661942,16.74661636,20.77662086,24.0999527,30.02328491,35.67995071,32.28328323,27.99328995,21.51328468,14.8966198,12.65995216,12.74662113
5985,46385,9108,14.29661942,16.74661636,20.77662086,24.0999527,30.02328491,35.67995071,32.28328323,27.99328995,21.51328468,14.8966198,12.65995216,12.74662113
5986,46386,9109,11.3032856,14.7132864,20.18995285,25.11328697,32.78662491,39.07661438,35.15995026,30.05661774,22.75661659,13.71995258,10.22328472,9.513286591
5987,46387,9110,10.7532835,14.50328445,20.27994919,25.82995224,34.27661896,40.26661682,38.82995605,33.03995514,23.89661598,14.11662006,10.18328667,8.909953117
5988,46388,9111,10.7532835,14.50328445,20.27994919,25.82995224,34.27661896,40.26661682,38.82995605,33.03995514,23.89661598,14.11662006,10.18328667,8.909953117
5989,46398,9112,13.6899538,18.31995201,23.023283,29.59661865,37.04994965,41.07328033,41.45994949,36.29994965,27.26328278,17.71661949,12.95995426,11.34661961
5990,46399,9113,12.74994946,17.19661903,22.47328758,29.08328438,37.78661728,42.61995316,42.89328766,37.43662262,28.27328491,17.3266201,11.91328621,10.31328487
5991,46400,9114,12.74994946,17.19661903,22.47328758,29.08328438,37.78661728,42.61995316,42.89328766,37.43662262,28.27328491,17.3266201,11.91328621,10.31328487
5992,46401,9115,9.72661972,13.94328499,20.21995163,27.75328636,38.15662003,44.06328201,42.69661713,36.55328751,28.31995201,15.23995304,9.216619492,7.889953613
5993,46495,9116,18.62661934,23.42995262,29.62662125,37.35661697,42.59994888,44.15329361,37.47995377,33.70994949,26.26995468,23.16661835,19.6866188,17.21661758
5994,46496,9117,17.61328506,22.08328629,28.50995064,34.55662155,38.23662186,37.75994873,29.91995239,27.83328629,21.74661446,21.2499485,18.46661758,16.28661919
5995,46497,9118,17.61328506,22.08328629,28.50995064,34.55662155,38.23662186,37.75994873,29.91995239,27.83328629,21.74661446,21.2499485,18.46661758,16.28661919
5996,46498,9119,21.21328354,25.06661606,32.42329025,37.29995346,38.90328598,35.13995361,24.22662163,24.93662071,21.20662117,22.20995331,20.4432869,18.45661736
5997,46499,9120,21.21328354,25.06661606,32.42329025,37.29995346,38.90328598,35.13995361,24.22662163,24.93662071,21.20662117,22.20995331,20.4432869,18.45661736
5998,46500,9121,22.95328712,26.5999527,35.14661789,40.90662003,41.92328644,37.59328461,25.16661835,26.9366169,23.12328148,23.90328598,22.53994942,19.71328735
5999,46501,9122,22.95328712,26.5999527,35.14661789,40.90662003,41.92328644,37.59328461,25.16661835,26.9366169,23.12328148,23.90328598,22.53994942,19.71328735
6000,46502,9123,22.85995293,26.68328476,36.67995071,45.33328629,47.24994278,45.13661194,32.7566185,33.86328125,27.50328445,26.33995247,24.77995682,20.05995369
6001,46503,9124,22.85995293,26.68328476,36.67995071,45.33328629,47.24994278,45.13661194,32.7566185,33.86328125,27.50328445,26.33995247,24.77995682,20.05995369
6002,46504,9125,19.78995132,24.14661598,31.93328476,38.49328613,41.46995926,38.93662262,28.58328247,28.85328865,24.24328804,23.21661758,20.65662003,17.26995277
6003,46505,9126,19.78995132,24.14661598,31.93328476,38.49328613,41.46995926,38.93662262,28.58328247,28.85328865,24.24328804,23.21661758,20.65662003,17.26995277
6004,46506,9127,18.07995224,23.77328682,29.31662369,33.94661713,37.63661575,34.36661911,25.39328957,25.53328514,22.40995407,21.41662025,18.21995735,16.0299511
6005,46507,9128,17.78328514,25.59662056,28.81995392,31.71328545,35.73661804,31.43328476,23.20328712,23.90662003,21.9532814,20.93995094,17.483284,16.3032856
6006,46508,9129,17.78328514,25.59662056,28.81995392,31.71328545,35.73661804,31.43328476,23.20328712,23.90662003,21.9532814,20.93995094,17.483284,16.3032856
6007,46509,9130,20.14661598,28.43994713,33.41661835,36.23995209,40.49662018,34.57995224,27.98661995,28.24995041,25.52661896,23.5299511,20.01328468,18.26328659
6008,46510,9131,20.14661598,28.43994713,33.41661835,36.23995209,40.49662018,34.57995224,27.98661995,28.24995041,25.52661896,23.5299511,20.01328468,18.26328659
6009,46511,9132,20.47995186,28.16995239,34.95995712,38.11661911,41.9299469,36.3732872,31.26328278,31.22661591,27.40995216,24.33328438,20.69995499,18.483284
6010,46512,9133,20.47995186,28.16995239,34.95995712,38.11661911,41.9299469,36.3732872,31.26328278,31.22661591,27.40995216,24.33328438,20.69995499,18.483284
6011,46513,9134,18.75995445,24.76995087,33.45661926,37.36662292,40.04994965,36.83327866,33.01995087,32.8199501,27.58994865,23.33994865,19.52995491,16.87328529
6012,46514,9135,18.75995445,24.76995087,33.45661926,37.36662292,40.04994965,36.83327866,33.01995087,32.8199501,27.58994865,23.33994865,19.52995491,16.87328529
6013,46515,9136,15.7132864,20.4832859,27.88995171,30.65328407,33.63661957,30.01328659,26.68994713,26.37995338,22.81661987,18.97328568,15.88995266,14.27995205
6014,46516,9137,15.7132864,20.4832859,27.88995171,30.65328407,33.63661957,30.01328659,26.68994713,26.37995338,22.81661987,18.97328568,15.88995266,14.27995205
6015,46517,9138,14.01328754,18.36661911,24.35328484,26.51662064,29.93328667,26.05661774,22.45995331,22.19995117,19.55661774,16.21661758,13.86995411,12.94328594
6016,46518,9139,14.01328754,18.36661911,24.35328484,26.51662064,29.93328667,26.05661774,22.45995331,22.19995117,19.55661774,16.21661758,13.86995411,12.94328594
6017,46519,9140,13.66995239,18.40995216,22.8032856,24.99328613,28.97328949,24.98662186,20.34328461,20.30661964,17.79661942,15.06662083,13.51994991,12.86662006
6018,46520,9141,13.66995239,18.40995216,22.8032856,24.99328613,28.97328949,24.98662186,20.34328461,20.30661964,17.79661942,15.06662083,13.51994991,12.86662006
6019,46521,9142,13.9399538,18.28328514,22.14328384,23.69328499,27.63661575,25.6699543,20.81328774,20.88328362,18.74995041,14.97328377,13.16328621,12.48661995
6020,46522,9143,13.88661861,18.13328743,21.40995026,23.04662323,27.233284,26.19661903,21.41995239,21.33662033,19.42328262,15.06995201,13.07661819,12.44328403
6021,46523,9144,13.88661861,18.13328743,21.40995026,23.04662323,27.233284,26.19661903,21.41995239,21.33662033,19.42328262,15.06995201,13.07661819,12.44328403
6022,46524,9145,13.529953,17.95662117,20.59328461,23.08328247,27.76661873,26.53995132,22.18995094,21.67661858,19.73995209,15.34328556,13.29995251,12.70328617
6023,46525,9146,13.529953,17.95662117,20.59328461,23.08328247,27.76661873,26.53995132,22.18995094,21.67661858,19.73995209,15.34328556,13.29995251,12.70328617
6024,46526,9147,14.10661888,18.57328606,21.63995361,23.74661827,29.0066185,27.63662148,22.90661812,21.61995316,19.23661995,16.2332859,13.59661961,13.35661888
6025,46527,9148,14.10661888,18.57328606,21.63995361,23.74661827,29.0066185,27.63662148,22.90661812,21.61995316,19.23661995,16.2332859,13.59661961,13.35661888
6026,46528,9149,14.37661839,18.81328774,22.08661842,24.02994919,29.76994896,29.01661873,23.92995453,21.71661568,19.29328537,17.04661942,13.91328621,13.55995083
6027,46529,9150,14.37661839,18.81328774,22.08661842,24.02994919,29.76994896,29.01661873,23.92995453,21.71661568,19.29328537,17.04661942,13.91328621,13.55995083
